time,ax,ay,az,atotal
4.165492057800293,0.09,2.58,3.21,4.11
4.169555902481079,0.72,2.81,2.92,4.11
4.176736116409302,0.94,3.16,2.75,4.29
4.182976961135864,0.82,3.59,2.62,4.51
4.195607900619507,0.58,4.16,2.34,4.8
4.199213027954102,0.91,4.54,2.1,5.08
4.213453054428101,0.67,4.16,2.64,4.97
4.218403100967407,0.27,4.03,3.57,5.39
4.225001096725464,-0.19,4.12,3.92,5.69
4.232525110244751,-0.47,4.56,4.46,6.39
4.248584032058716,-0.41,5.03,5.36,7.36
4.253894090652466,0.09,5.98,6.74,9.01
4.259469032287598,1.11,6.88,8.52,11.0
4.265318155288696,1.33,7.47,10.53,12.97
4.270222902297974,1.35,7.69,12.76,14.95
4.276746034622192,1.88,8.31,14.83,17.1
4.286249876022339,2.88,9.23,15.97,18.66
4.293177843093872,4.73,9.95,17.4,20.59
4.297323942184448,6.43,10.27,19.35,22.83
4.304741144180298,7.1,10.72,20.98,24.6
4.32309889793396,6.64,11.03,21.38,24.95
4.326325178146362,5.84,11.21,19.84,23.52
4.333604097366333,6.1,11.53,16.68,21.17
4.339559078216553,6.49,12.12,12.55,18.61
4.346192121505737,6.26,12.36,9.73,16.93
4.349961996078491,6.27,11.65,10.47,16.87
4.359351873397827,6.28,11.04,12.14,17.56
4.36603307723999,6.21,10.67,13.11,18.0
4.370835065841675,6.65,10.81,11.38,17.04
4.379491090774536,6.54,11.39,6.54,14.67
4.397459983825684,5.4,11.97,1.72,13.24
4.403649091720581,5.05,10.79,2.18,12.11
4.409276962280273,5.37,9.17,7.94,13.26
4.414964914321899,5.15,6.03,13.86,15.96
4.4196460247039795,1.65,2.32,19.06,19.27
4.425382852554321,-5.32,-1.12,21.76,22.42
4.435115098953247,-10.83,-3.38,20.54,23.46
4.43994402885437,-13.04,-4.72,16.01,21.18
4.445764064788818,-12.6,-5.39,9.36,16.59
4.453250169754028,-10.59,-6.55,2.3,12.66
4.470264196395874,-7.94,-8.27,-3.62,12.02
4.475528001785278,-6.37,-9.01,-6.67,12.89
4.482370138168335,-4.01,-10.65,-7.95,13.88
4.486591100692749,-1.09,-11.92,-9.61,15.35
4.493412017822266,-0.55,-10.94,-11.34,15.76
4.49665904045105,-2.18,-9.44,-11.92,15.36
4.515894174575806,-4.55,-8.84,-11.23,14.99
4.521920919418335,-6.22,-9.36,-9.67,14.82
4.5260231494903564,-6.59,-10.85,-6.98,14.48
4.532624959945679,-5.66,-13.06,-2.5,14.45
4.548174142837524,-4.6,-14.44,2.27,15.32
4.5536370277404785,-4.31,-13.64,4.73,15.06
4.559442043304443,-3.14,-12.85,2.27,13.42
4.565868139266968,-1.63,-12.76,-3.54,13.34
4.57293701171875,0.12,-12.24,-9.01,15.19
4.576141119003296,1.45,-10.96,-13.24,17.24
4.585247993469238,1.43,-9.91,-15.03,18.05
4.5910680294036865,0.27,-9.39,-14.47,17.25
4.594836950302124,-1.28,-8.83,-11.11,14.24
4.603425979614258,-2.07,-8.62,-8.07,11.98
4.620546102523804,-2.15,-8.82,-6.43,11.12
4.624011993408203,-2.18,-8.55,-5.69,10.49
4.631602048873901,-1.17,-8.6,-5.36,10.2
4.635824918746948,0.21,-8.62,-4.8,9.86
4.643078088760376,0.77,-8.77,-4.29,9.79
4.646014928817749,0.57,-8.86,-4.18,9.81
4.659229040145874,0.16,-9.1,-3.97,9.92
4.663433074951172,-0.42,-9.2,-3.3,9.78
4.669603109359741,-0.67,-9.21,-2.6,9.59
4.674983978271484,-0.39,-9.35,-1.92,9.55
4.692317962646484,-0.07,-9.13,-1.42,9.24
4.696102857589722,0.7,-8.86,-1.06,8.95
4.7035369873046875,1.75,-8.83,-0.47,9.01
4.7116310596466064,2.19,-8.63,-0.13,8.9
4.715357065200806,1.91,-8.4,-0.33,8.62
4.720865964889526,1.26,-8.12,-1.04,8.28
4.7319629192352295,0.7,-7.84,-2.19,8.17
4.738188028335571,0.49,-7.91,-3.56,8.68
4.743160009384155,0.56,-8.06,-4.57,9.28
4.750658988952637,0.88,-8.3,-5.18,9.82
4.769034147262573,1.12,-8.53,-5.53,10.22
4.7724769115448,0.98,-8.49,-5.76,10.3
4.780526876449585,0.56,-8.56,-5.98,10.45
4.78510308265686,0.73,-8.44,-6.23,10.51
4.7924580574035645,1.03,-8.48,-6.32,10.62
4.7954261302948,1.47,-8.85,-6.34,10.98
4.8055479526519775,1.7,-8.84,-6.39,11.03
4.812828063964844,1.73,-8.8,-6.86,11.29
4.818788051605225,1.86,-9.03,-7.28,11.74
4.824730157852173,1.66,-9.49,-6.9,11.85
4.840111017227173,1.23,-9.74,-6.2,11.61
4.849905014038086,0.7,-9.48,-5.38,10.92
4.855419874191284,0.05,-8.75,-4.21,9.71
4.863470077514648,-0.76,-7.72,-3.46,8.49
4.870310068130493,-1.87,-7.03,-2.86,7.81
4.8748650550842285,-3.28,-5.95,-1.99,7.07
4.885285139083862,-4.64,-3.8,-0.86,6.05
4.892721891403198,-5.71,-0.76,0.22,5.76
4.899120092391968,-5.13,1.03,0.8,5.29
4.904428005218506,-3.99,2.6,0.11,4.76
